,game,utt_id,game_start,utt_time,intent,int_type,oids,summary,holding,old_plan,corrected plan,anno_explain,utt
244,1c977f9a4b56548f_9d4b,643,20250703-095101,20250704-093038,Command,IN_CONTEXT_AFTER_FAILED,"['mug_0', 'peppershaker_0', 'spraybottle_0', 'sinkbasin_0', 'countertop_0']","['mug_0 is Dirty,   is on top of a Sink ; ', 'sinkbasin_0  , has inside PepperShaker; ', 'spraybottle_0  is on top of a countertop_0 ; ', 'countertop_0  , has on top SprayBottle, Plate, SaltShaker, Ladle, Bottle, CoffeeMachine, Kettle, Sink, Spatula, Spoon, ButterKnife, Lettuce; ', 'peppershaker_0  is inside a Cabinet ; ']",,"[{'command': 'Pick_up(spraybottle_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Place(spraybottle_0, countertop_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Pick_up(peppershaker_0)', 'status': 'SubgoalStatus.FAILED'}, {'command': 'Place(peppershaker_0, countertop_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Pick_up(mug_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Place(mug_0, sinkbasin_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Toggle_on(faucet_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Toggle_off(faucet_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Pick_up(mug_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Place(mug_0, coffeemachine_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Toggle_on(coffeemachine_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Toggle_off(coffeemachine_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Pick_up(mug_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Place(mug_0, countertop_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}]","['Motion(MoveAhead)', 'Pick_up(peppershaker_0)', 'Place(peppershaker_0, countertop_0)', 'Pick_up(mug_0)', 'Place(mug_0, sinkbasin_0)', 'Toggle_on(faucet_0)', 'Toggle_off(faucet_0)', 'Pick_up(mug_0)', 'Place(mug_0, coffeemachine_0)', 'Toggle_on(coffeemachine_0)', 'Toggle_off(coffeemachine_0)', 'Pick_up(mug_0)', 'Place(mug_0, countertop_0)']",move forward and continue the old plan from the failed step,move closer
245,1c977f9a4b56548f_9d4b,646,20250704-093230,20250704-093230,Command,NO_CONTEXT,[],[],,[],"['Pick_up(cup_0)', 'Place(cup_0, coffeemachine_0)', 'Toggle_on(coffeemachine_0)', 'Toggle_off(coffeemachine_0)', 'Pick_up(cup_0)', 'Place(cup_0, countertop_0)']",,make coffee
246,1c977f9a4b56548f_9d4b,648,20250704-093230,20250704-093257,Command,IN_CONTEXT_AFTER_SUCCESS,['cup_0'],"['cup_0 is FilledWithLiquid,  is PickedUp,   ; ']",cup_0,"[{'command': 'Pick_up(cup_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Place(cup_0, coffeemachine_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Toggle_on(coffeemachine_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Toggle_off(coffeemachine_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Pick_up(cup_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Place(cup_0, countertop_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}]","['Place(cup_0, countertop_0)', 'Pick_up(cup_1)', 'Place(cup_1, coffeemachine_0)', 'Toggle_on(coffeemachine_0)', 'Toggle_off(coffeemachine_0)', 'Pick_up(cup_1)', 'Place(cup_1, countertop_0)']",Put away cup 0; pick up cup_1 and  do all not attempted steps in the old plan using cup_1 instead,"not that one, can you pickup another cup"
247,1c977f9a4b56548f_9d4b,651,20250704-093429,20250704-093429,Command,NO_CONTEXT,[],[],,[],"['Pick_up(cup_0)', 'Place(cup_0, coffeemachine_0)', 'Toggle_on(coffeemachine_0)', 'Toggle_off(coffeemachine_0)', 'Pick_up(cup_0)', 'Place(cup_0, countertop_0)']",,make coffee
248,1c977f9a4b56548f_9d4b,655,20250704-093429,20250704-093637,Command,IN_CONTEXT_AFTER_FAILED,"['cup_1', 'cup_0', 'countertop_0']","['cup_0 is FilledWithLiquid,   is on top of a countertop_0 ; ', 'countertop_0  , has on top Spatula, Cup, Toaster; ', 'cup_1 is Dirty,   is inside a Cabinet ; ']",,"[{'command': 'Place(cup_0, countertop_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Pick_up(cup_1)', 'status': 'SubgoalStatus.FAILED'}, {'command': 'Place(cup_1, coffeemachine_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Toggle_on(coffeemachine_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Toggle_off(coffeemachine_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Pick_up(cup_1)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Place(cup_1, countertop_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}]","['Motion(MoveAhead)', 'Pick_up(cup_1)', 'Place(cup_1, coffeemachine_0)', 'Toggle_on(coffeemachine_0)', 'Toggle_off(coffeemachine_0)', 'Pick_up(cup_1)', 'Place(cup_1, countertop_0)']",move forward and continue the plan from the failed step,move forward
249,1c977f9a4b56548f_9d4b,657,20250704-093429,20250704-093708,Command,IN_CONTEXT_AFTER_FINAL_SUCCESS,"['cup_1', 'cup_0', 'countertop_0']","['cup_0 is FilledWithLiquid,   is on top of a countertop_0 ; ', 'countertop_0  , has on top Spatula, Cup, Toaster; ', 'cup_1 is Dirty,   is inside a Cabinet ; ']",,"[{'command': 'Motion(MoveAhead)', 'status': 'SubgoalStatus.SUCCESSFUL'}]",['Motion(RotateLeft)'],,turn left
250,1c977f9a4b56548f_9d4b,659,20250704-093429,20250704-093722,Command,IN_CONTEXT_AFTER_FINAL_SUCCESS,"['cup_1', 'cup_0', 'countertop_0']","['cup_0 is FilledWithLiquid,   is on top of a countertop_0 ; ', 'countertop_0  , has on top Spatula, Cup, Toaster; ', 'cup_1 is Dirty,   is inside a Cabinet ; ']",,"[{'command': 'Motion(RotateLeft)', 'status': 'SubgoalStatus.SUCCESSFUL'}]",['Motion(MoveAhead)'],,move ahead
251,1c977f9a4b56548f_9d4b,662,20250704-093429,20250704-093805,Command,IN_CONTEXT_AFTER_FAILED,"['cup_1', 'cup_0', 'countertop_0']","['cup_0 is FilledWithLiquid,   is on top of a countertop_0 ; ', 'countertop_0  , has on top Spatula, Cup, Toaster; ', 'cup_1 is Dirty,   is inside a Cabinet ; ']",,"[{'command': 'Pick_up(cup_1)', 'status': 'SubgoalStatus.FAILED'}, {'command': 'Place(cup_1, coffeemachine_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Toggle_on(coffeemachine_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Toggle_off(coffeemachine_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Pick_up(cup_1)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Place(cup_1, countertop_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}]","['Motion(MoveLeft)', 'Pick_up(cup_1)', 'Place(cup_1, coffeemachine_0)', 'Toggle_on(coffeemachine_0)', 'Toggle_off(coffeemachine_0)', 'Pick_up(cup_1)', 'Place(cup_1, countertop_0)']",move to the left and continue from the failed step,move left
252,1c977f9a4b56548f_9d4b,664,20250704-093429,20250704-093820,Command,IN_CONTEXT_AFTER_FINAL_SUCCESS,"['cup_1', 'cup_0', 'countertop_0']","['cup_0 is FilledWithLiquid,   is on top of a countertop_0 ; ', 'countertop_0  , has on top Spatula, Cup, Toaster; ', 'cup_1 is Dirty,   is inside a Cabinet ; ']",,"[{'command': 'Motion(MoveLeft)', 'status': 'SubgoalStatus.SUCCESSFUL'}]",['Motion(MoveLeft)'],,move left
253,1c977f9a4b56548f_9d4b,667,20250704-093923,20250704-093923,Command,NO_CONTEXT,[],[],,[],"['Pick_up(cup_0)', 'Place(cup_0, coffeemachine_0)', 'Toggle_on(coffeemachine_0)', 'Toggle_off(coffeemachine_0)', 'Pick_up(cup_0)', 'Place(cup_0, countertop_0)']",,make coffee
254,1c977f9a4b56548f_9d4b,671,20250704-093923,20250704-094224,Command,IN_CONTEXT_AFTER_FAILED,"['cup_1', 'cup_0', 'countertop_0']","['cup_0 is FilledWithLiquid,   is on top of a countertop_0 ; ', 'countertop_0  , has on top Spatula, Cup, Toaster; ', 'cup_1 is Dirty,   is inside a Cabinet ; ']",,"[{'command': 'Place(cup_0, countertop_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Pick_up(cup_1)', 'status': 'SubgoalStatus.FAILED'}, {'command': 'Place(cup_1, coffeemachine_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Toggle_on(coffeemachine_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Toggle_off(coffeemachine_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Pick_up(cup_1)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Place(cup_1, countertop_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}]","['Motion(MoveAhead)', 'Pick_up(cup_1)', 'Place(cup_1, coffeemachine_0)', 'Toggle_on(coffeemachine_0)', 'Toggle_off(coffeemachine_0)', 'Pick_up(cup_1)', 'Place(cup_1, countertop_0)']",move forward and continue the plan from the failed step,move forward
255,1c977f9a4b56548f_9d4b,673,20250704-093923,20250704-094322,Command,IN_CONTEXT_AFTER_FINAL_SUCCESS,"['cup_1', 'cup_0', 'countertop_0']","['cup_0 is FilledWithLiquid,   is on top of a countertop_0 ; ', 'countertop_0  , has on top Spatula, Cup, Toaster; ', 'cup_1 is Dirty,   is inside a Cabinet ; ']",,"[{'command': 'Motion(MoveAhead)', 'status': 'SubgoalStatus.SUCCESSFUL'}]",['Motion(MoveLeft)'],,move left
256,1c977f9a4b56548f_9d4b,675,20250704-093923,20250704-094330,Command,IN_CONTEXT_AFTER_FINAL_SUCCESS,"['cup_1', 'cup_0', 'countertop_0']","['cup_0 is FilledWithLiquid,   is on top of a countertop_0 ; ', 'countertop_0  , has on top Spatula, Cup, Toaster; ', 'cup_1 is Dirty,   is inside a Cabinet ; ']",,"[{'command': 'Motion(MoveLeft)', 'status': 'SubgoalStatus.SUCCESSFUL'}]",['Pick_up(mug_0)'],,find another mug
257,1c977f9a4b56548f_9d4b,677,20250704-100046,20250704-100046,Command,NO_CONTEXT,[],[],,[],"['Pick_up(cup_0)', 'Place(cup_0, coffeemachine_0)', 'Toggle_on(coffeemachine_0)', 'Toggle_off(coffeemachine_0)', 'Pick_up(cup_0)', 'Place(cup_0, countertop_0)']",,make coffee
258,1c977f9a4b56548f_9d4b,679,20250704-100046,20250704-100121,Command,IN_CONTEXT_AFTER_SUCCESS,['cup_0'],"['cup_0 is FilledWithLiquid,  is PickedUp,   ; ']",cup_0,"[{'command': 'Pick_up(cup_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Place(cup_0, coffeemachine_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Toggle_on(coffeemachine_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Toggle_off(coffeemachine_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Pick_up(cup_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Place(cup_0, countertop_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}]","['Place(cup_0, countertop_0)', 'Pick_up(cup_1)', 'Place(cup_1, coffeemachine_0)', 'Toggle_on(coffeemachine_0)', 'Toggle_off(coffeemachine_0)', 'Pick_up(cup_1)', 'Place(cup_1, countertop_0)']",Put away cup 0; pick up cup_1 and  do all not attempted steps in the old plan using cup_1 instead,use another cup
259,1c977f9a4b56548f_9d4b,682,20250704-103200,20250704-103218,Command,IN_CONTEXT_BEFORE_INITIAL,[],[],,"[{'command': 'Pick_up(cup_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Place(cup_0, coffeemachine_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Toggle_on(coffeemachine_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Toggle_off(coffeemachine_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Pick_up(cup_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Place(cup_0, countertop_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}]","['Pick_up(mug_0)', 'Place(mug_0, coffeemachine_0)', 'Toggle_on(coffeemachine_0)', 'Toggle_off(coffeemachine_0)', 'Pick_up(mug_0)', 'Place(mug_0, countertop_0)']",,Please use a mug
260,1c977f9a4b56548f_9d4b,692,20250704-110911,20250704-110924,Command,IN_CONTEXT_BEFORE_INITIAL,[],[],,"[{'command': 'Pick_up(cup_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Place(cup_0, coffeemachine_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Toggle_on(coffeemachine_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Toggle_off(coffeemachine_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Pick_up(cup_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Place(cup_0, countertop_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}]","['Pick_up(mug_0)', 'Place(mug_0, coffeemachine_0)', 'Toggle_on(coffeemachine_0)', 'Toggle_off(coffeemachine_0)', 'Pick_up(mug_0)', 'Place(mug_0, countertop_0)']",,use a mug
261,4b35d68889ce50b9_991a,702,20250704-114822,20250704-114840,Command,IN_CONTEXT_BEFORE_INITIAL,[],[],,"[{'command': 'Pick_up(knife_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Slice(bread_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Pick_up(breadsliced_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Place(breadsliced_0, toaster_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Toggle_on(toaster_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}]","['Pick_up(knife_0)', 'Slice(bread_0)', 'Pick_up(breadsliced_0)', 'Place(breadsliced_0, toaster_0)', 'Toggle_on(toaster_0)', 'Pick_up(breadsliced_0)', 'Place(breadsliced_0, plate_0)']",,make a toast and put it on a plate
262,c5216e91776571e9_fb71,708,20250704-115909,20250704-115909,Command,NO_CONTEXT,[],[],,[],"['Pick_up(bottle_0)', 'Place(bottle_0, sinkbasin_0)', 'Toggle_on(faucet_0)', 'Toggle_off(faucet_0)', 'Pick_up(bottle_0)', 'Pour(bottle_0, houseplant_0)']",,use a bottle to water the plant
263,8bae25f8140ae442_17e6,710,20250704-120136,20250704-120235,Command,NO_CONTEXT,[],[],,[],"['Pick_up(potato_0)', 'Place(potato_0, cabinet_0)', 'Pick_up(potato_1)', 'Place(potato_1, cabinet_0)']",,place all the potatoes in the cabinet
264,8bae25f8140ae442_17e6,714,20250704-120909,20250704-121120,Command,IN_CONTEXT_AFTER_FINAL_SUCCESS,"['potato_1', 'cabinet_0', 'potato_0']","['potato_0  is on top of a cabinet_0 ; ', 'cabinet_0  , has inside Potato, Lettuce, Potato; ', 'potato_1  is on top of a cabinet_0 ; ']",,"[{'command': 'Pick_up(potato_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Open(cabinet_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Place(potato_0, cabinet_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Pick_up(potato_1)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Place(potato_1, cabinet_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Close(cabinet_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]","['Pick_up(potato_2)', 'Open(cabinet_0)', 'Place(potato_2, cabinet_0)', 'Close(cabinet_0)']",,find another potato and place in the cabinet
265,458d075d168379d0_98ef,716,20250709-143732,20250709-143732,Command,NO_CONTEXT,[],[],,[],['Pick_up(mug_0)'],,pick up a mug
266,458d075d168379d0_98ef,718,20250709-143732,20250709-143926,Command,IN_CONTEXT_AFTER_FINAL_SUCCESS,['mug_0'],"['mug_0 is Dirty,  is PickedUp,   ; ']",mug_0,"[{'command': 'Pick_up(mug_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]","['Place(mug_0, sinkbasin_0)', 'Toggle_on(faucet_0)', 'Pick_up(mug_0)']",,"the mug is dirty, you need to clean it first"
267,458d075d168379d0_98ef,720,20250709-143732,20250709-144031,Command,IN_CONTEXT_AFTER_FINAL_SUCCESS,"['mug_0', 'faucet_0', 'sinkbasin_0']","['mug_0 is FilledWithLiquid,  is PickedUp,   ; ', 'sinkbasin_0  , has inside Cup; ', 'faucet_0 is Toggled,   is on top of a CounterTop ; ']",mug_0,"[{'command': 'Place(mug_0, sinkbasin_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Toggle_on(faucet_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Pick_up(mug_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]","['Pour(mug_0, sinkbasin_0)']",,pour the water from the mug to the sink
268,458d075d168379d0_98ef,722,20250709-143732,20250709-144053,Command,IN_CONTEXT_AFTER_FINAL_SUCCESS,"['mug_0', 'faucet_0', 'sinkbasin_0']","['mug_0 is PickedUp,   ; ', 'sinkbasin_0  , has inside Cup; ', 'faucet_0 is Toggled,   is on top of a CounterTop ; ']",mug_0,"[{'command': 'Pour(mug_0, sinkbasin_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]","['Place(mug_0, coffeemachine_0)']",,place the mug on the coffee machine
269,458d075d168379d0_98ef,724,20250709-143732,20250709-144124,Command,IN_CONTEXT_AFTER_FINAL_SUCCESS,"['mug_0', 'coffeemachine_0', 'faucet_0', 'sinkbasin_0']","['mug_0  is on top of a CounterTop and on top of a coffeemachine_0 ; ', 'sinkbasin_0  , has inside Cup; ', 'faucet_0 is Toggled,   is on top of a CounterTop ; ', 'coffeemachine_0  is on top of a CounterTop , has on top Mug; ']",,"[{'command': 'Place(mug_0, coffeemachine_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]",['Toggle_on(coffeemachine_0)'],,turn on the coffee machine
270,a271344397d0507c_5376,728,20250709-144247,20250709-144302,Command,IN_CONTEXT_BEFORE_INITIAL,[],[],,"[{'command': 'Find(knife_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Pick_up(knife_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Slice(bread_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}]","['Find(knife_0)', 'Pick_up(knife_0)', 'Slice(bread_0)']",,es
271,a271344397d0507c_5376,730,20250709-144247,20250709-144339,Command,IN_CONTEXT_AFTER_FINAL_SUCCESS,"['knife_0', 'bread_0']","['knife_0 is PickedUp,   ; ', 'bread_0  ; ']",knife_0,"[{'command': 'Find(knife_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Pick_up(knife_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Slice(bread_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]","['Place(knife_0, drawer_0)']",,put the knife away
272,a271344397d0507c_5376,732,20250709-144247,20250709-144446,Command,IN_CONTEXT_AFTER_FINAL_FAILED,"['knife_0', 'bread_0', 'drawer_0']","['knife_0 is PickedUp,   ; ', 'bread_0  ; ', 'drawer_0  , has on top PepperShaker, DishSponge, Egg; ']",knife_0,"[{'command': 'Place(knife_0, drawer_0)', 'status': 'SubgoalStatus.FAILED'}]","['Place(knife_0, countertop_0)']",,put the knife on a countertop
273,a271344397d0507c_5376,734,20250709-144247,20250709-144512,Command,IN_CONTEXT_AFTER_FINAL_SUCCESS,"['knife_0', 'bread_0', 'drawer_0', 'countertop_0']","['knife_0  is on top of a countertop_0 ; ', 'bread_0  ; ', 'drawer_0  , has on top PepperShaker, DishSponge, Egg; ', 'countertop_0  , has on top Bowl, WineBottle, Cup, Bowl, Bread, Tomato, WineBottle, Knife; ']",,"[{'command': 'Place(knife_0, countertop_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]","['Pick_up(breadsliced_0)', 'Place(breadsliced_0, toaster_0)']",,pick up a slice of bread and put it in the toaster
274,a271344397d0507c_5376,736,20250709-144247,20250709-150617,Command,IN_CONTEXT_AFTER_FINAL_SUCCESS,"['toaster_0', 'bread_0', 'knife_0', 'breadsliced_0', 'drawer_0', 'countertop_0']","['knife_0  is on top of a countertop_0 ; ', 'bread_0  ; ', 'drawer_0  , has on top PepperShaker, DishSponge, Egg; ', 'countertop_0  , has on top Bowl, WineBottle, Cup, Knife, Bowl, Tomato, Bread, WineBottle; ', 'breadsliced_0 is Cooked,   is on top of a CounterTop and on top of a toaster_0 ; ', 'toaster_0 is Toggled,   is on top of a CounterTop , has on top Bread; ']",,"[{'command': 'Pick_up(breadsliced_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Place(breadsliced_0, toaster_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]","['Pick_up(breadsliced_0)', 'Place(breadsliced_0, plate_0)']",,pick up the bread slice and put it on a plate
275,8d187c2be57b026b_14a6,739,20250709-150813,20250709-150813,Command,NO_CONTEXT,[],[],,[],"['Pick_up(cup_0)', 'Place(cup_0, sinkbasin_0)', 'Toggle_on(faucet_0)']",,fill a cup with water
276,8d187c2be57b026b_14a6,741,20250709-150813,20250709-150858,Command,IN_CONTEXT_AFTER_FAILED,['cup_0'],"['cup_0 is FilledWithLiquid,   is inside a Fridge ; ']",,"[{'command': 'Pick_up(cup_0)', 'status': 'SubgoalStatus.FAILED'}, {'command': 'Place(cup_0, sinkbasin_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Toggle_on(faucet_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}]","['Pick_up(pot_0)', 'Place(pot_0, sinkbasin_0)', 'Toggle_on(faucet_0)']",replace cup_0 with pot_0 in the plan,ok use a pot instead
277,8d187c2be57b026b_14a6,743,20250709-150813,20250709-151009,Command,IN_CONTEXT_AFTER_FAILED,"['cup_0', 'pot_0', 'sinkbasin_0']","['cup_0 is FilledWithLiquid,   is inside a Fridge ; ', 'pot_0 is Dirty,  is PickedUp,   ; ', 'sinkbasin_0  , has inside Knife, SoapBottle; ']",pot_0,"[{'command': 'Pick_up(pot_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Place(pot_0, sinkbasin_0)', 'status': 'SubgoalStatus.FAILED'}, {'command': 'Toggle_on(faucet_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}]","['Place(pot_0, countertop_0)']",just put the pot on the countertop. Do not turn on the faucet because the pot will not be in the sink. Forget the old plan,put away the pot on a countertop
278,8d187c2be57b026b_14a6,745,20250709-150813,20250709-151034,Command,IN_CONTEXT_AFTER_FINAL_SUCCESS,"['sinkbasin_0', 'cup_0', 'pot_0', 'countertop_0']","['cup_0 is FilledWithLiquid,   is inside a Fridge ; ', 'pot_0 is Dirty,   is on top of a countertop_0 ; ', 'sinkbasin_0  , has inside Knife, SoapBottle; ', 'countertop_0  , has on top HousePlant, DishSponge, Pot, CoffeeMachine, Mug, Faucet; ']",,"[{'command': 'Place(pot_0, countertop_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]",['Pick_up(mug_0)'],,pick up a mug
279,8d187c2be57b026b_14a6,747,20250709-150813,20250709-151051,Command,IN_CONTEXT_AFTER_FINAL_SUCCESS,"['mug_0', 'pot_0', 'sinkbasin_0', 'cup_0', 'countertop_0']","['cup_0 is FilledWithLiquid,   is inside a Fridge ; ', 'pot_0 is Dirty,   is on top of a countertop_0 ; ', 'sinkbasin_0  , has inside Knife, SoapBottle; ', 'countertop_0  , has on top HousePlant, Pot, DishSponge, CoffeeMachine, Faucet; ', 'mug_0 is FilledWithLiquid,  is Dirty,  is PickedUp,   ; ']",mug_0,"[{'command': 'Pick_up(mug_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]","['Pour(mug_0, houseplant_0)']",,"this mug is already filled with water, use it to water the plant"
280,140100bb94c405d9_6347,750,20250709-151227,20250709-151227,Command,NO_CONTEXT,[],[],,[],['Pick_up(knife_0)'],,pick up a knife
281,140100bb94c405d9_6347,752,20250709-151227,20250709-151315,Command,IN_CONTEXT_AFTER_FINAL_FAILED,['knife_0'],['knife_0  is inside a Fridge ; '],,"[{'command': 'Pick_up(knife_0)', 'status': 'SubgoalStatus.FAILED'}]","['Go_to(fridge_0)', 'Open(fridge_0)', 'Pick_up(knife_0)']",,"looks like the knife is in the fridge, open the fridge first"
282,140100bb94c405d9_6347,755,20250709-151227,20250709-151402,Command,IN_CONTEXT_BEFORE_INITIAL,"['knife_0', 'fridge_0']","['knife_0 is PickedUp,   ; ', 'fridge_0 is Open,   is on top of a Floor , has inside Book, PepperShaker, Mug, CreditCard, SaltShaker, Fork, Bowl, Fork, Plate, Knife, SaltShaker; ']",knife_0,"[{'command': 'Pick_up(tomato_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Place(tomato_0, countertop_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Slice(tomato_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}]","['Place(knife_0, fridge_0)', 'Pick_up(tomato_0)', 'Place(tomato_0, countertop_0)', 'Pick_up(knife_0)', 'Slice(tomato_0)']",,yes but put the knife away first
283,140100bb94c405d9_6347,757,20250709-151227,20250709-151514,Command,IN_CONTEXT_AFTER_FAILED,"['tomato_0', 'knife_0', 'fridge_0']","['knife_0  is on top of a fridge_0 ; ', 'fridge_0 is Open,   is on top of a Floor , has inside Book, PepperShaker, Mug, SaltShaker, Bowl, CreditCard, Fork, Fork, Plate, Knife, Knife, SaltShaker; ', 'tomato_0  is on top of a Stool ; ']",,"[{'command': 'Place(knife_0, fridge_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Pick_up(tomato_0)', 'status': 'SubgoalStatus.FAILED'}, {'command': 'Place(tomato_0, countertop_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Pick_up(knife_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Slice(tomato_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}]","['Go_to(stool_0)', 'Pick_up(tomato_0)', 'Place(tomato_0, countertop_0)', 'Pick_up(knife_0)', 'Slice(tomato_0)']","go to the stool, where the tomato is, and continue the plan from the failed step",go to stool
