game,uid,id,game_start,utt_time,context,utt,old_plan,new_plan,new_plan_correction,anno,int_type,anno_explain,anno_manual_plan_correction,anno_needs_dlg,anno_couldbesolved_by_reasoning,notes
140100bb94c405d9_6347,A3,752,20250709-151227,20250709-151315,"{'oids': ['knife_0'], 'summary': ['knife_0  is inside a Fridge ; '], 'holding': None, 'visual': 'Drawer; Cabinet; Drawer; Floor; Cabinet; CounterTop; Toaster; GarbageCan; Fridge; CoffeeMachine; DishSponge'}","looks like the knife is in the fridge, open the fridge first","[{'command': 'Pick_up(knife_0)', 'status': 'SubgoalStatus.FAILED'}]","['Go_to(fridge_0)', 'Open(fridge_0)', 'Pick_up(knife_0)']",,gpt,IN_CONTEXT_AFTER_FINAL_FAILED,,,,,
140100bb94c405d9_6347,A3,755,20250709-151227,20250709-151402,"{'oids': ['knife_0', 'fridge_0'], 'summary': ['knife_0 is PickedUp,   ; ', 'fridge_0 is Open,   is on top of a Floor , has inside Book, PepperShaker, Mug, CreditCard, SaltShaker, Fork, Bowl, Fork, Plate, Knife, SaltShaker; '], 'holding': 'knife_0', 'visual': 'Mug; SaltShaker; CreditCard; Plate; Fork; Bottle; Book; SaltShaker; Knife; PepperShaker; Fork; Knife; GarbageCan; Fridge; Bowl'}",yes but put the knife away first,"[{'command': 'Pick_up(tomato_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Place(tomato_0, countertop_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Slice(tomato_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}]","['Place(knife_0, fridge_0)', 'Pick_up(tomato_0)', 'Place(tomato_0, countertop_0)', 'Pick_up(knife_0)', 'Slice(tomato_0)']",,gpt,IN_CONTEXT_BEFORE_INITIAL,,,,,
140100bb94c405d9_6347,A3,757,20250709-151227,20250709-151514,"{'oids': ['knife_0', 'fridge_0', 'tomato_0'], 'summary': ['knife_0  is on top of a fridge_0 ; ', 'fridge_0 is Open,   is on top of a Floor , has inside Book, PepperShaker, Mug, SaltShaker, Bowl, CreditCard, Fork, Fork, Plate, Knife, Knife, SaltShaker; ', 'tomato_0  is on top of a Stool ; '], 'holding': None, 'visual': 'Bowl; PaperTowelRoll; Bowl; Lettuce; CounterTop; Floor; Lettuce'}",go to stool,"[{'command': 'Place(knife_0, fridge_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Pick_up(tomato_0)', 'status': 'SubgoalStatus.FAILED'}, {'command': 'Place(tomato_0, countertop_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Pick_up(knife_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Slice(tomato_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}]",['Go_to(stool_0)'],,gpt,IN_CONTEXT_AFTER_FAILED,"go to the stool, where the tomato is, and continue the plan from the failed step","['Go_to(stool_0)','CONTINUE_FAILED']",,,
140100bb94c405d9_6347,A3,759,20250709-151227,20250709-151542,"{'oids': ['knife_0', 'fridge_0', 'tomato_0', 'stool_0'], 'summary': ['knife_0  is on top of a fridge_0 ; ', 'fridge_0 is Open,   is on top of a Floor , has inside Book, PepperShaker, Mug, SaltShaker, Bowl, CreditCard, Fork, Fork, Plate, Knife, Knife, SaltShaker; ', 'tomato_0  is on top of a Stool ; ', 'stool_0  is on top of a Floor , has on top PaperTowelRoll, Cup, Spoon, Spatula, Vase, WineBottle; '], 'holding': None, 'visual': 'Bowl; Cup; PaperTowelRoll; Spatula; WineBottle; Statue; Bowl; PaperTowelRoll; Lettuce; Statue; CounterTop; Floor; Bread; Vase; Cup; Vase; Lettuce; Spoon; Statue; Stool; Stool'}",pick up the tomato,"[{'command': 'Go_to(stool_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]",['Pick_up(tomato_0)'],,gpt,IN_CONTEXT_AFTER_FINAL_SUCCESS,,,,,
140100bb94c405d9_6347,A3,761,20250709-151227,20250709-151608,"{'oids': ['knife_0', 'fridge_0', 'tomato_0', 'stool_0'], 'summary': ['knife_0  is on top of a fridge_0 ; ', 'fridge_0 is Open,   is on top of a Floor , has inside Book, PepperShaker, Mug, SaltShaker, Bowl, CreditCard, Fork, Fork, Plate, Knife, Knife, SaltShaker; ', 'tomato_0 is PickedUp,   ; ', 'stool_0  is on top of a Floor , has on top PaperTowelRoll, Cup, Spoon, Spatula, Vase, WineBottle; '], 'holding': 'tomato_0', 'visual': 'Spatula; WineBottle; Tomato; Statue; SaltShaker; Apple; CreditCard; Statue; CounterTop; Floor; Bread; Vase; Cup; Vase; Lettuce; Stool; Stool'}",place it on the countertop,"[{'command': 'Pick_up(tomato_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]","['Place(tomato_0, countertop_0)']",,gpt,IN_CONTEXT_AFTER_FINAL_SUCCESS,,,,,
140100bb94c405d9_6347,A3,763,20250709-151227,20250709-151637,"{'oids': ['knife_0', 'fridge_0', 'tomato_0', 'stool_0', 'countertop_0'], 'summary': ['knife_0  is on top of a fridge_0 ; ', 'fridge_0 is Open,   is on top of a Floor , has inside Book, PepperShaker, Mug, SaltShaker, Bowl, CreditCard, Fork, Fork, Plate, Knife, Knife, SaltShaker; ', 'tomato_0  is on top of a countertop_0 ; ', 'stool_0  is on top of a Floor , has on top PaperTowelRoll, Cup, Spoon, Spatula, Vase, WineBottle; ', 'countertop_0  , has on top PaperTowelRoll, Bowl, Lettuce, Cup, Statue, Vase, Bowl, Lettuce, Lettuce, Statue, Statue, Fork, CreditCard, Pot, Tomato; '], 'holding': None, 'visual': 'Bowl; PaperTowelRoll; Pot; Tomato; Statue; Bowl; Lettuce; Lettuce; Statue; CounterTop; Fork; Vase; Cup; Lettuce; Statue'}",pick up the knife then slice the tomato,"[{'command': 'Place(tomato_0, countertop_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]","['Pick_up(knife_0)', 'Slice(tomato_0)']",,gpt,IN_CONTEXT_AFTER_FINAL_SUCCESS,,,,,
140100bb94c405d9_6347,A3,765,20250709-151227,20250709-151711,"{'oids': ['knife_0', 'fridge_0', 'tomato_0', 'stool_0', 'countertop_0'], 'summary': ['knife_0  is on top of a fridge_0 ; ', 'fridge_0 is Open,   is on top of a Floor , has inside Book, PepperShaker, Mug, SaltShaker, Bowl, CreditCard, Fork, Fork, Plate, Knife, Knife, SaltShaker; ', 'tomato_0  is on top of a countertop_0 ; ', 'stool_0  is on top of a Floor , has on top PaperTowelRoll, Cup, Spoon, Spatula, Vase, WineBottle; ', 'countertop_0  , has on top PaperTowelRoll, Bowl, Lettuce, Cup, Statue, Vase, Bowl, Lettuce, Lettuce, Statue, Statue, Fork, CreditCard, Tomato, Pot; '], 'holding': None, 'visual': 'Drawer; CounterTop; Cabinet; Floor; CounterTop; Toaster; Fridge; DishSponge'}",open the fridge,"[{'command': 'Pick_up(knife_0)', 'status': 'SubgoalStatus.FAILED'}, {'command': 'Slice(tomato_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}]",['Open(fridge_0)'],,gpt,IN_CONTEXT_AFTER_FAILED,open the fridge to get the knife and continue the old plan from the failed step,"['Open(fridge_0)','CONTINUE_FAILED']",,,
66fecce3c339dad8_84ba,A3,770,20250709-151912,20250709-152310,"{'oids': ['pot_0', 'sinkbasin_0'], 'summary': ['pot_0 is FilledWithLiquid,  is Dirty,  is PickedUp,   ; ', 'sinkbasin_0  , has inside Mug, Apple, PepperShaker, CounterTop; '], 'holding': 'pot_0', 'visual': 'Pot; Lettuce; Drawer; Cabinet; Cabinet; Cabinet; Cabinet; Cabinet; Cabinet; Cabinet; Cabinet; CounterTop; Sink; Drawer; Floor; Spatula; Microwave; SoapBottle; Faucet'}",empty the sinkbasin first,"[{'command': 'Pick_up(pot_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Place(pot_0, sinkbasin_0)', 'status': 'SubgoalStatus.FAILED'}, {'command': 'Toggle_on(faucet_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Toggle_off(faucet_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Pour(pot_0, sinkbasin_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Pick_up(pot_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Plac(pot_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}]","['Place(pot_0, countertop_0)', 'Pick_up(mug_0)', 'Place(mug_0, countertop_0)', 'Pick_up(apple_0)', 'Place(apple_0, countertop_0)', 'Pick_up(peppershaker_0)', 'Place(peppershaker_0, countertop_0)']",,gpt,IN_CONTEXT_AFTER_FAILED,"take all objects that are in the sink out, placing them on the countertop, and continue the old plan from the failed step","['Place(pot_0, countertop_0)', 'Pick_up(mug_0)', 'Place(mug_0, countertop_0)', 'Pick_up(apple_0)', 'Place(apple_0, countertop_0)', 'Pick_up(peppershaker_0)', 'Place(peppershaker_0, countertop_0)','Pick_up(pot_0)','CONTINUE_FAILED']",,,
66fecce3c339dad8_84ba,A3,772,20250709-151912,20250709-152509,"{'oids': ['pot_0', 'sinkbasin_0', 'countertop_0', 'mug_0', 'apple_0', 'peppershaker_0'], 'summary': ['pot_0 is FilledWithLiquid,  is Dirty,   is on top of a countertop_0 ; ', 'sinkbasin_0  , has inside CounterTop; ', 'countertop_0  is on top of a sinkbasin_0 , has on top Mug, SoapBottle, Pot, PepperShaker, Microwave, Faucet, Apple, SaltShaker, Tomato; ', 'mug_0 is FilledWithLiquid,   is on top of a countertop_0 ; ', 'apple_0  is on top of a countertop_0 ; ', 'peppershaker_0  is on top of a countertop_0 ; '], 'holding': None, 'visual': 'Mug; Pot; Apple; Drawer; Cabinet; Cabinet; Cabinet; Cabinet; CounterTop; Sink; Drawer; Spatula; SinkBasin; PepperShaker; Microwave; SoapBottle; Faucet'}",pick up the pot and place it in the sink,"[{'command': 'Place(pot_0, countertop_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Pick_up(mug_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Place(mug_0, countertop_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Pick_up(apple_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Place(apple_0, countertop_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Pick_up(peppershaker_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Place(peppershaker_0, countertop_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]","['Pick_up(pot_0)', 'Place(pot_0, sinkbasin_0)']",,gpt,IN_CONTEXT_AFTER_FINAL_SUCCESS,,,,,
66fecce3c339dad8_84ba,A3,774,20250709-151912,20250709-152542,"{'oids': ['pot_0', 'sinkbasin_0', 'countertop_0', 'mug_0', 'apple_0', 'peppershaker_0'], 'summary': ['pot_0 is FilledWithLiquid,   is on top of a sinkbasin_0 ; ', 'sinkbasin_0  , has inside CounterTop, Pot; ', 'countertop_0  is on top of a sinkbasin_0 , has on top Mug, SoapBottle, PepperShaker, Microwave, Faucet, SaltShaker, Apple, Tomato; ', 'mug_0 is FilledWithLiquid,   is on top of a countertop_0 ; ', 'apple_0  is on top of a countertop_0 ; ', 'peppershaker_0  is on top of a countertop_0 ; '], 'holding': None, 'visual': 'Mug; Pot; Apple; Drawer; Cabinet; Cabinet; Cabinet; Cabinet; CounterTop; Sink; Drawer; Spatula; SinkBasin; PepperShaker; Microwave; SoapBottle; Faucet'}",pick up the pot and pour the water out of it in the sink,"[{'command': 'Pick_up(pot_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Place(pot_0, sinkbasin_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]","['Pick_up(pot_0)', 'Pour(pot_0, sinkbasin_0)']",,gpt,IN_CONTEXT_AFTER_FINAL_SUCCESS,,,,,
66fecce3c339dad8_84ba,A3,776,20250709-151912,20250709-152617,"{'oids': ['pot_0', 'sinkbasin_0', 'countertop_0', 'mug_0', 'apple_0', 'peppershaker_0'], 'summary': ['pot_0 is PickedUp,   ; ', 'sinkbasin_0  , has inside CounterTop; ', 'countertop_0  is on top of a sinkbasin_0 , has on top Mug, SoapBottle, PepperShaker, Microwave, Faucet, SaltShaker, Apple, Tomato; ', 'mug_0 is FilledWithLiquid,   is on top of a countertop_0 ; ', 'apple_0  is on top of a countertop_0 ; ', 'peppershaker_0  is on top of a countertop_0 ; '], 'holding': 'pot_0', 'visual': 'Mug; Pot; Apple; Drawer; Cabinet; Cabinet; Cabinet; Cabinet; CounterTop; Sink; Drawer; Spatula; PepperShaker; Microwave; SoapBottle'}",put the put on the countertop,"[{'command': 'Pick_up(pot_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Pour(pot_0, sinkbasin_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]","['Place(pot_0, countertop_0)']",,gpt,IN_CONTEXT_AFTER_FINAL_SUCCESS,,,,,
1c977f9a4b56548f_9d4b,A3,779,20250709-152842,20250709-152842,"{'oids': [], 'summary': [], 'holding': None, 'visual': ''}",make a cup of coffee,[],"['Pick_up(cup_0)', 'Place(cup_0, coffeemachine_0)', 'Toggle_on(coffeemachine_0)', 'Toggle_off(coffeemachine_0)', 'Pick_up(cup_0)', 'Place(cup_0, countertop_0)']",,gpt,NO_CONTEXT,,,,,
1c977f9a4b56548f_9d4b,A3,781,20250709-152842,20250709-153016,"{'oids': ['cup_0', 'coffeemachine_0'], 'summary': ['cup_0 is FilledWithLiquid,  is PickedUp,   ; ', 'coffeemachine_0 is Toggled,   is on top of a CounterTop ; '], 'holding': 'cup_0', 'visual': 'Cup; Plate; Drawer; Cabinet; Floor; CounterTop; CounterTop; HousePlant; Microwave'}",use a mug instead,"[{'command': 'Pick_up(cup_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Place(cup_0, coffeemachine_0)', 'status': 'SubgoalStatus.FAILED'}, {'command': 'Toggle_on(coffeemachine_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Toggle_off(coffeemachine_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Pick_up(cup_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Place(cup_0, countertop_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}]","['Place(cup_0, countertop_0)', 'Pick_up(mug_0)', 'Place(mug_0, coffeemachine_0)', 'Toggle_on(coffeemachine_0)', 'Toggle_off(coffeemachine_0)', 'Pick_up(mug_0)', 'Place(mug_0, countertop_0)']",,gpt,IN_CONTEXT_AFTER_FAILED,replace cup_0 with mug_0 in the plan and perform all not-attempted steps,OK,,,
1c977f9a4b56548f_9d4b,A3,783,20250709-152842,20250709-153048,"{'oids': ['cup_0', 'coffeemachine_0', 'countertop_0', 'mug_0'], 'summary': ['cup_0 is FilledWithLiquid,   is on top of a countertop_0 ; ', 'coffeemachine_0 is Toggled,   is on top of a countertop_0 ; ', 'countertop_0  , has on top Plate, SaltShaker, Ladle, Bottle, CoffeeMachine, Kettle, Sink, Spatula, Cup, Spoon, ButterKnife, Lettuce; ', 'mug_0 is Dirty,  is PickedUp,   ; '], 'holding': 'mug_0', 'visual': 'SprayBottle; SaltShaker; Floor; CounterTop; CounterTop; GarbageCan; HousePlant; Fridge; Microwave; Mug'}",clean the mug first,"[{'command': 'Place(cup_0, countertop_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Pick_up(mug_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Place(mug_0, coffeemachine_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Toggle_on(coffeemachine_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Toggle_off(coffeemachine_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Pick_up(mug_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Place(mug_0, countertop_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}]","['Place(mug_0, sinkbasin_0)', 'Toggle_on(faucet_0)', 'Pick_up(mug_0)', 'Place(mug_0, countertop_0)']",,gpt,IN_CONTEXT_AFTER_SUCCESS,I will wash the mug and  do all not attempted steps in the old plan,"['Place(mug_0, sinkbasin_0)', 'Toggle_on(faucet_0)', 'Pick_up(mug_0)', 'CONTINUE_NA']",,,
1c977f9a4b56548f_9d4b,A3,785,20250709-152842,20250709-153123,"{'oids': ['cup_0', 'coffeemachine_0', 'countertop_0', 'mug_0', 'sinkbasin_0'], 'summary': ['cup_0 is FilledWithLiquid,   is on top of a countertop_0 ; ', 'coffeemachine_0 is Toggled,   is on top of a countertop_0 ; ', 'countertop_0  , has on top Plate, SaltShaker, Ladle, Bottle, CoffeeMachine, Kettle, Sink, Spatula, Cup, Spoon, Lettuce, ButterKnife; ', 'mug_0 is Dirty,   is on top of a Sink ; ', 'sinkbasin_0  , has inside SprayBottle, PepperShaker; '], 'holding': None, 'visual': 'Spatula; Cup; SaltShaker; Lettuce; Fork; Sink; Cabinet; Cabinet; Cabinet; Cabinet; Cabinet; StoveBurner; Cabinet; Drawer; CounterTop; StoveBurner; Drawer; Drawer; StoveBurner; StoveKnob; StoveKnob; Plate; Kettle; SprayBottle; Pan; SinkBasin; ButterKnife; PepperShaker; Spoon; Mug; Faucet'}",empty the sink first,"[{'command': 'Place(mug_0, sinkbasin_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Toggle_on(faucet_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Pick_up(mug_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Place(mug_0, countertop_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}]","['Pick_up(spraybottle_0)', 'Place(spraybottle_0, countertop_0)', 'Pick_up(peppershaker_0)', 'Place(peppershaker_0, countertop_0)']",,gpt,IN_CONTEXT_AFTER_SUCCESS,I will empty the sink placing all objects on the avaiable surface countertop and  do all not attempted steps in the old plan,"['Pick_up(spraybottle_0)', 'Place(spraybottle_0, countertop_0)', 'Pick_up(peppershaker_0)', 'Place(peppershaker_0, countertop_0)','CONTINUE_NA']",,,
1c977f9a4b56548f_9d4b,A3,787,20250709-152842,20250709-153208,"{'oids': ['cup_0', 'coffeemachine_0', 'countertop_0', 'mug_0', 'sinkbasin_0', 'spraybottle_0', 'peppershaker_0'], 'summary': ['cup_0 is FilledWithLiquid,   is on top of a countertop_0 ; ', 'coffeemachine_0 is Toggled,   is on top of a countertop_0 ; ', 'countertop_0  , has on top SprayBottle, Plate, SaltShaker, Ladle, Bottle, CoffeeMachine, Kettle, Sink, Spatula, Cup, Spoon, Lettuce, ButterKnife; ', 'mug_0 is Dirty,   is on top of a Sink ; ', 'sinkbasin_0  , has inside PepperShaker; ', 'spraybottle_0  is on top of a countertop_0 ; ', 'peppershaker_0  is inside a Cabinet ; '], 'holding': None, 'visual': 'Spatula; Cup; Lettuce; Fork; Sink; Cabinet; Cabinet; Cabinet; Cabinet; Cabinet; Cabinet; Cabinet; Cabinet; Floor; Drawer; CounterTop; Drawer; Drawer; Bottle; CoffeeMachine; Kettle; SinkBasin; ButterKnife; PepperShaker; Spoon; Mug; Faucet'}",place the mug in the sinkbasin,"[{'command': 'Pick_up(spraybottle_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Place(spraybottle_0, countertop_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Pick_up(peppershaker_0)', 'status': 'SubgoalStatus.FAILED'}, {'command': 'Place(peppershaker_0, countertop_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}]","['Pick_up(mug_0)', 'Place(mug_0, sinkbasin_0)']",,gpt,IN_CONTEXT_AFTER_FAILED,drop the current plan and place the mug into the sinkbasin,OK,,,
1c977f9a4b56548f_9d4b,A3,790,20250709-152842,20250709-153312,"{'oids': ['cup_0', 'coffeemachine_0', 'countertop_0', 'mug_0', 'sinkbasin_0', 'spraybottle_0', 'peppershaker_0'], 'summary': ['cup_0 is FilledWithLiquid,   is on top of a countertop_0 ; ', 'coffeemachine_0 is Toggled,   is on top of a countertop_0 ; ', 'countertop_0  , has on top SprayBottle, Plate, SaltShaker, Ladle, Bottle, CoffeeMachine, Kettle, Sink, Spatula, Cup, Spoon, Lettuce, ButterKnife; ', 'mug_0 is Dirty,   is on top of a sinkbasin_0 ; ', 'sinkbasin_0  , has inside PepperShaker, Mug; ', 'spraybottle_0  is on top of a countertop_0 ; ', 'peppershaker_0  is inside a Cabinet ; '], 'holding': None, 'visual': 'Spatula; Cup; Lettuce; Fork; Sink; Cabinet; Cabinet; Cabinet; Cabinet; Cabinet; Cabinet; StoveBurner; Cabinet; Drawer; CounterTop; Drawer; Drawer; StoveKnob; CoffeeMachine; Plate; Kettle; Bowl; SinkBasin; ButterKnife; PepperShaker; Spoon; Mug; Faucet'}","yes but instead of Place(mug_0, sinkbasin_0) Pour(mug_0, sinkbasin_0)","[{'command': 'Toggle_on(faucet_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Toggle_off(faucet_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Pick_up(mug_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Place(mug_0, sinkbasin_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}]","['Toggle_on(faucet_0)', 'Toggle_off(faucet_0)', 'Pick_up(mug_0)', 'Pour(mug_0, sinkbasin_0)']",,gpt,IN_CONTEXT_BEFORE_INITIAL,,,,,
1c977f9a4b56548f_9d4b,A3,792,20250709-152842,20250709-153418,"{'oids': ['cup_0', 'coffeemachine_0', 'countertop_0', 'mug_0', 'sinkbasin_0', 'spraybottle_0', 'peppershaker_0', 'faucet_0'], 'summary': ['cup_0 is FilledWithLiquid,   is on top of a countertop_0 ; ', 'coffeemachine_0 is Toggled,   is on top of a countertop_0 ; ', 'countertop_0  , has on top SprayBottle, Plate, SaltShaker, Ladle, Bottle, CoffeeMachine, Kettle, Sink, Spatula, Cup, Spoon, Lettuce, ButterKnife; ', 'mug_0 is PickedUp,   ; ', 'sinkbasin_0  , has inside PepperShaker; ', 'spraybottle_0  is on top of a countertop_0 ; ', 'peppershaker_0  is inside a Cabinet ; ', 'faucet_0  ; '], 'holding': 'mug_0', 'visual': 'Spatula; Cup; Lettuce; Fork; Sink; Cabinet; Cabinet; Cabinet; Cabinet; Cabinet; Cabinet; StoveBurner; Cabinet; Drawer; CounterTop; Drawer; Drawer; StoveKnob; CoffeeMachine; Plate; Kettle; Bowl; SinkBasin; ButterKnife; Spoon; Mug; Faucet'}",now make the coffee,"[{'command': 'Toggle_on(faucet_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Toggle_off(faucet_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Pick_up(mug_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Pour(mug_0, sinkbasin_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]","['Place(mug_0, coffeemachine_0)', 'Toggle_on(coffeemachine_0)', 'Toggle_off(coffeemachine_0)', 'Pick_up(mug_0)']",,gpt,IN_CONTEXT_AFTER_FINAL_SUCCESS,,,,,
8bae25f8140ae442_17e6,A3,795,20250709-153545,20250709-153605,"{'oids': [], 'summary': [], 'holding': None, 'visual': 'Kettle; WineBottle; Floor; Knife; Pot; Kettle; Window; PepperShaker; Mug; Blinds; Stool; DiningTable'}",put all potatoes in a cabinet,[],"['Open(cabinet_0)', 'Pick_up(potato_0)', 'Place(potato_0, cabinet_0)', 'Pick_up(potato_1)', 'Place(potato_1, cabinet_0)']",,gpt,NO_CONTEXT,,,,,
8bae25f8140ae442_17e6,A3,797,20250709-153545,20250709-153746,"{'oids': ['cabinet_0', 'potato_0', 'potato_1'], 'summary': ['cabinet_0 is Open,   is on top of a Floor , has inside Potato, Lettuce, Potato; ', 'potato_0  is on top of a cabinet_0 ; ', 'potato_1  is on top of a cabinet_0 ; '], 'holding': None, 'visual': 'Kettle; Floor; CounterTop; Kettle; PepperShaker; DishSponge; DiningTable'}",put another potato in the cabinet,"[{'command': 'Open(cabinet_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Pick_up(potato_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Place(potato_0, cabinet_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Pick_up(potato_1)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Place(potato_1, cabinet_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]","['Pick_up(potato_2)', 'Place(potato_2, cabinet_0)']",,gpt,IN_CONTEXT_AFTER_FINAL_SUCCESS,,,,,
4b35d68889ce50b9_991a,A3,800,20250709-153920,20250709-153920,"{'oids': [], 'summary': [], 'holding': None, 'visual': 'Pan; StoveBurner; StoveBurner; Cabinet; Cabinet; Cabinet; Cabinet; StoveBurner; StoveBurner; CounterTop; WineBottle; CoffeeMachine; PepperShaker; StoveKnob; StoveKnob; StoveKnob; StoveKnob; DishSponge; Knife'}","slice the bread, toast one slice and put it on a plate",[],"['Pick_up(knife_0)', 'Slice(bread_0)', 'Pick_up(breadsliced_0)', 'Place(breadsliced_0, toaster_0)', 'Toggle_on(toaster_0)', 'Pick_up(breadsliced_0)', 'Place(breadsliced_0, plate_0)']",,gpt,NO_CONTEXT,,,,,
4b35d68889ce50b9_991a,A3,802,20250709-153920,20250709-154015,"{'oids': ['knife_0', 'bread_0'], 'summary': ['knife_0 is PickedUp,   ; ', 'bread_0  ; '], 'holding': 'knife_0', 'visual': 'BreadSliced; BreadSliced; BreadSliced; BreadSliced; BreadSliced; BreadSliced; Bread; ButterKnife; Bowl; Egg; Floor; Fork; Plate; Pot; Tomato; Knife; DiningTable; Shelf; Shelf'}",put the knife on the countertop first,"[{'command': 'Pick_up(knife_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Slice(bread_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Pick_up(breadsliced_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Place(breadsliced_0, toaster_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Toggle_on(toaster_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Pick_up(breadsliced_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Place(breadsliced_0, plate_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}]","['Place(knife_0, countertop_0)']",,gpt,IN_CONTEXT_AFTER_SUCCESS,I will place the knife on the available surface such as countertop and  do all not attempted steps in the old plan,"['Place(knife_0, countertop_0)', 'CONTINUE_NA']",,,
